post_id,url,description,create_time,digg_count,share_count,collect_count,comment_count,play_count,video_duration,hashtags,profile_username,profile_followers,is_verified,region,_search_keyword,_match_type,_match_sources,_match_source,_topic,_transcript
7551034376469875999,https://www.tiktok.com/@zsp18240ext/video/7551034376469875999,Trump Approval Hits RECORD LOW – Quinnipiac Poll Reveals Shocking Numbers!#Trump #DonaldTrump #Politics #BreakingNews #QuinnipiacPoll #FYP #ForYouPage #Trending #NewsUpdate #PoliticalNews #USA #Election2025 #TrumpApproval #ViralNews #PoliticalTikTok,2025-09-17T12:30:20.000Z,49,1,1,10,430,64,"trump, donaldtrump, politics, breakingnews, quinnipiacpoll, fyp, foryoupage, trending, newsupdate, politicalnews, usa, election2025, trumpapproval, viralnews, politicaltiktok",zsp18240ext,13200,False,US,trump poll numbers,source,"Quinnipiac, quinnipiac","description, hashtags, transcript",YES,"Oh, more bad news for Donald Trump. Check this out. New Quinnipiac poll. His approval ratings in the thirties. Approval 38%. Disapprove 54%. This piece is far and away the single most unpopular president at this point in his term of any president in American history. His big, beautiful bill that the testable piece of shit that he's ramming through Congress, 53% oppose. You know how many people support this piece of garbage? 27% barely a quarter. How about immigration? His number one issue. You know how many approve 43% disapprove 54% he's underwater. On his signature issue, this isn't going well for him and it's only going to get worse."
7584488288354848030,https://www.tiktok.com/@sharen.lorelei/video/7584488288354848030,"New Poll Numbers Are In: Trump's Approval Rating Takes a Significant Hit.
 #Trump #ApprovalRating #Polling #PoliticalNews",2025-12-16T16:08:44.000Z,11,,0,6,411,68,"trump, approvalrating, polling, politicalnews",Sharen Lorelei,2227,False,US,trump poll numbers,generic_only,,"description, hashtags, transcript",YES,"Donald Trump is not just unpopular. Donald Trump is historically unpopular. The man who continues to walk around telling everybody I got a mandate for leadership has now seen the largest approval rating drop in their first two months in office in the history, in the history of approval rating polling dating back to 1937. No other president in the history of approval rating polling has lost as much support in the first two months in office as Donald Trump has also worth noting. Only one person has ever had a disapproval rating higher than what Donald Trump has right now. And you know who that person was. I think it's pretty obvious. Donald Trump during his first term in office in his first two months, Donald Trump, again, first term, had the lowest approval rating or highest disapproval rating, I should say, of anyone to come into the Oval Office."
7542666588068138254,https://www.tiktok.com/@farronbalanced/video/7542666588068138254,Trump gets HORRIBLE new poll numbers,2025-08-26T16:30:00.000Z,131,5,3,3,1126,92,,Farron Cousins,52700,False,US,trump poll numbers,generic_only,,"description, transcript",YES,"At the beginning of the Epstein scandal, when all of this started blowing up in Donald Trump's face and it became obvious that he was trying to engage in all these distraction tactics to prevent having to release the files, because let's face it, as we all think, his name is probably all over it. But at the time, myself, polling experts, you know, political analysts, political campaign advisors on the right and left, they all said the same thing. If this becomes a big issue, Donald Trump could probably lose one to 2% of his MAGA base from it. And even that we all said would be huge. That would be big enough to swing elections. You know, so one to 2% was kind of what we all thought would happen. Maybe at best 5% of MAGA would abandon him over this. Turns out we were all wrong because a new poll from the university of Massachusetts Amherst has come out and found that it's not one or 2% that say they no longer support him because of Epstein. It's not 5%. Hell, it's not even 10%. It's roughly 12 and a half percent of Trump voters who now say, I do not approve of him. I do not like him. If I could go back to 2024, I wouldn't have voted for him because of Epstein."
7623791655937690910,https://www.tiktok.com/@williedlive/video/7623791655937690910,Trump's NEGATIVE 17% Approval ! CNN Poll SHOCKS MAGA! https://youtube.com/live/0efvBB8NRCY,2026-04-01T14:05:30.000Z,32,3,4,1,377,50,,Willie D,42800,False,US,trump poll numbers,source,"CNN poll, CNN Poll","description, transcript",YES,"Why is Donald Trump so mad, you might ask? Because there's a new CNN poll that came out that has Donald Trump ranked as the worst president ever. His voting numbers came back at negative 17%. His approval rating is negative 17%. It ain't even 17%, fam, it's negative 17%. You know how sometimes when you're doing ratings and you have an experience that is so horrible with a company, you wanna give them a negative zero? Like you wanna give them a zero? This is worse than a zero. You know how you'd be wanting to give like a zero star? This is negative. This is worse than zero, negative."
7531058327569141006,https://www.tiktok.com/@jim__adkins/video/7531058327569141006,#donaldtrump  #trump  #maga ,2025-07-25T16:32:50.000Z,98,1,2,14,609,61,"donaldtrump, trump, maga",jimadkins,27900,False,US,trump poll numbers,generic_only,,transcript,YES,"As a MAGA Republican, I am not surprised by Donald Trump's latest poll numbers. Latest poll numbers show that Donald Trump is down 5 points with women. Oh no! 5 points. Really. I've been married to the same woman for almost 30 years. Do you know how many points I've went down with her in 30 years? A lot more than 5, I promise you that. And speaking of women, have you heard that Candace Owens is being sued by some angry French dude? We would love to show Candace Owens some support, right? But we're not gonna. God bless America, and as always, God bless you."
7554059037243985183,https://www.tiktok.com/@user85155268813765/video/7554059037243985183,Trump’s Poll Numbers Drop Among EVERY SINGLE Demographic #usa #news #trump ,2025-09-25T16:07:22.000Z,163,20,13,18,1136,183,"usa, news, trump",user85155268813765,3383,False,US,trump poll numbers,source,YouGov,"description, transcript",YES,"Every week we get a new poll, you know, an opinion poll about Donald Trump. That's worse than the week before. This guy is just tanking across the board with each and every passing week. But this week we got a new YouGov poll that was so shocking, so amazing, and of course so hilarious that I had to take time to talk about it. Because according to this new YouGov poll, there is not a single age group in the United States that supports Donald Trump. He is underwater with his approval rating in every single age group. And that's just half the story. The other half is that among every single ethnicity, including white folk, Donald Trump has an underwater approval rating. For the first time ever, the president of the United States is underwater with every single possible demographic. Let me read you these results because honestly, this is just hilarious to me. First and foremost, overall approval rating. When he came into office, he was positive three points, so he had a 3% basically approval rating or differential. But now he's underwater by 17 points. So that is a 20 point swing overall since he came into office. Now let's break it down by demographic. Trump enjoyed a 13 net positive approval rating among white Americans when he took office. He now has an approval rating of negative two with white Americans. Among Hispanic voters, the president was underwater by 12 points to start the term. He's now underwater by 30 points. Trump's worst approval rating to start his second term was with black Americans at negative 31%. His disapproval with black Americans has further cratered to a staggering negative 71 net approval rating, negative 71 with black Americans. Trump's approval rating is also taking a notice dive across every age group. Young adults between the ages of 18 and 29 gave the president a plus five net approval rating to start the term. But his support with that group has eroded to a negative 33 net approval rating among 30 to 44 year olds. Trump's approval rating has gone from negative six in the start of a second term to negative 26 today. The only age group where Trump had a positive approval rating, 45 to 64 year olds, uh, at the start of his term, he's now underwater with them. He went from a positive 12 point approval rating to a negative four net approval rating today and among American 65 and older, he went from a negative four to a negative 13. So not only is he underwater with every ethnicity, every age group, but he's lost support. Okay? It's not like he was negative 13 then and negative 13 now or negative 13 then and even negative 10 now across the board with every demographic. This guy has pushed people away in eight months, eight months becoming the least popular person to ever serve as the president of the United States in the history of presidential approval polling. It's official. He is the least popular president we have ever had in this country. Then that begs the question, why doesn't it feel like that?"
7550353149660335391,https://www.tiktok.com/@lieucam.hong/video/7550353149660335391,Trump polling numbers LOWEST in 70 years #storytime #pyf #foryou #news #fyp   ,2025-09-15T16:26:55.000Z,128,1,8,2,1548,50,"storytime, pyf, foryou, news, fyp",LieuCam Hong,12,False,US,trump poll numbers,source,Gallup,"description, transcript",YES,"Donald Trump just became the most unpopular president in 70 years. And it matters. Now, I know many people like to say these people don't care about polls. They'll do whatever they want. It doesn't matter. I disagree. Let me explain. Donald Trump loves to talk about ratings, his TV ratings, his rally crowd sizes, his record breaking presidency, his polling, his other size elements. But here is one record that he is not going to be bragging about, which is that he is now the most unpopular president in 70 years. At this point in his term, mid to late February of the first year of the term, Gallup puts Trump's approval at 45 percent. That is 15 points lower than the historical average for February of year one, dating all the way back to 1953."
7444636571313196344,https://www.tiktok.com/@rayneishamcintosh/video/7444636571313196344,Come help us out real quick !! #bahamiantiktok #debate #poll #cheese #cheeseonjohnnycake #bahmaiandishes #foodtiktokfood #freeport #nassau #abaco #andros #foodie #answers #mayo #conchsalad ,2024-12-04T19:12:15.000Z,198,1,10,81,5625,120,"bahamiantiktok, debate, poll, cheese, cheeseonjohnnycake, bahmaiandishes, foodtiktokfood, freeport, nassau, abaco, andros, foodie, answers, mayo, conchsalad",Sunshine☀️,1147,False,BS,debate polls,generic_only,,"description, hashtags, transcript",NO,"People of the internet, people of the Bahamas who are on the internet, the great debate in here is happening of cheese on Jordi bread. Disgusting. I'm sure everybody know about cheese on Jordi bread, bro. I know about butter on Jordi bread. Jessica, cheese on Jordi bread is a thing, a really good thing, it's a delicacy. That's like putting mayo in your corn salad. No, it's not the same thing, no it's not the same thing, but then again, someone brought it to me that if you put mayo in your corn salad, it's just like if you put like a lobster salad. And I thought it would look like that, and I was like, it's the same thing. It is. It does have less juice. No, it's minced meat. Corn salad is diced meat. It's diced. So, the way, hold on, wait a minute. The way the meat is cooked really changes the, don't piss me off. It does. It does in certain extents. It does. In certain extremes, I should say. Plus, the herbs in corn salad are way bigger. Well, that depends on who make it. You would put minced onions in corn salad? The onions don't be minced all the time in lobster salad or crab salad. They don't be minced, they be diced. You just put minced sweet pepper in corn salad? It's diced. Exactly. So, no mayo. No, it's diced in the lobster and the crab salad. That's just nasty. Okay, back to the real problem at hand. Jordy cake and cheese. That's nasty. Okay, so I'm going to do a poll right here. Tell me what y'all think. That's nasty. It's not nasty. It's norm. It's norm. It's nasty. It's literally norm. Everybody is taking Jordy cake and putting cheese on it. Imagine cheese on cake. That's not the same thing. That is not cake. That's like cake, cake. That's cake. That's gone. Y'all had it no good."
7608320661605371166,https://www.tiktok.com/@americanhuntersanglers/video/7608320661605371166,The public land debate? It’s not even close. New bipartisan polling across the West shows strong majorities oppose selling off public lands and gutting protections. That’s not fringe. That’s the majority. Read it here: https://www.coloradocollege.edu/other/stateoftherockies/conservationinthewest/2026.html #fyp #publiclands #America #News #outdoorsman ,2026-02-18T21:30:17.000Z,170,7,8,8,1133,96,"fyp, publiclands, america, news, outdoorsman",AHAAN,9043,False,US,debate polls,generic_only,,"description, transcript",NO,"What do most Americans think about politicians selling off public lands, gutting wildland firefighters and park rangers, swapping out hunting spots for housing? We've got the latest numbers. Here's a hot off the press look at the latest public opinion polling from the annual Conservation in the West survey by Colorado College. Two research firms, one Republican, one Democrat, conducted more than 3,400 interviews across Montana, Idaho, Wyoming, Nevada, Utah, Colorado, Arizona, and New Mexico. The findings? More than four in five voters, Republicans, Democrats, and Independents say conservation issues are important or very important in deciding whether to support their elected leaders. Just look at these crazy numbers. 84% of those surveyed say rolling back laws that protect land, water, and wildlife is a serious problem. That's up 18% from just a few years ago. As for funding cuts to national parks, forests, and public lands, 86% say they're a serious problem. 91% are concerned or very concerned about fewer wildland firefighters. 83% are concerned about fewer park rangers. 74% oppose selling off public lands for oil and gas development, including 78% in Wyoming and 83% in both Montana and Colorado. And 76% oppose selling public lands for new housing, including 88% in Idaho and 87% in Montana. Hear that mole rat Mike Lee? That's not fringe, that's majority. Comment survey below and we'll DM you the link so you can read it yourself."
7385374392840129823,https://www.tiktok.com/@gingeractv8d/video/7385374392840129823,#trump #biden #vote #poll #debate #fypシ゚viral ,2024-06-28T02:24:49.000Z,595,36,37,108,3703,,"trump, biden, vote, poll, debate, fypシ゚viral",George Wilson,64400,False,US,debate polls,generic_only,,"description, hashtags",NO,
7612059608781163796,https://www.tiktok.com/@elonprimeiv6p/video/7612059608781163796,"🔴 OPINION POLL: After Trump's State of the Union address, Democrats claim Former President Joe Biden had MANY more accomplishments to list than Trump.  So here's your chance... What was Joe Biden's biggest accomplishmen #USPolitics #PoliticalDebate #FYPUSA #America #Democrats ",2026-02-28T23:19:09.000Z,6,,0,16,792,,"uspolitics, politicaldebate, fypusa, america, democrats",elonprimeiv6p,2412,False,US,debate polls,generic_only,,description,NO,
7020970306634353926,https://www.tiktok.com/@drake.by.33/video/7020970306634353926,Taking a poll. #beanie #truckerhat #beanievstruckerhat #tobogan #cold #fit #drip #fall #producer #takeavote #vote #tellme #imustknow #greatdebate,2021-10-20T02:30:37.000Z,199,1,0,62,1131,58,"beanie, truckerhat, beanievstruckerhat, tobogan, cold, fit, drip, fall, producer, takeavote, vote, tellme, imustknow, greatdebate",drake.by.33,18200,False,US,debate polls,generic_only,,description,NO,
7623710581064846609,https://www.tiktok.com/@mouse_afrika/video/7623710581064846609,"For full video-YouTube link on bio…Disclaimer: This video presents results from randomly conducted live polls and is intended for entertainment, informational, and general demographic research purposes only.These polls are not based on scientific sampling methods and do not represent a comprehensive or statistically valid measure of public opinion. The sample size, selection process, and responses may be limited, biased, or inconsistent. As such, the figures and outcomes shown may not accurately reflect the true views, preferences, or voting intentions of the broader population. This content should not be used to determine, predict, or  influence the perceived popularity, performance, or electoral chances of any candidate or political group. Viewer discretion is advised when interpreting the results, and they should be considered as informal,  illustrative data rather than definitive or authoritative findings. ",2026-04-01T08:50:59.000Z,4415,137,175,161,136600,113,,MOUSE AFRIKA,48200,False,KE,debate polls,generic_only,,description,NO,Kwanza ote!
7403417099697245482,https://www.tiktok.com/@myconstituents/video/7403417099697245482,"Should parents have more say in what’s being taught in schools? As debates about parental rights in education heat up, we want to hear from you! Take our poll and share your thoughts. #ParentalRights #EducationDebate #RightToChoose Comment below: • Yes • No • Undecided",2024-08-15T17:19:35.000Z,0,,0,3,731,,"parentalrights, educationdebate, righttochoose",myconstituents,45,False,US,debate polls,generic_only,,description,NO,
7610498220418010381,https://www.tiktok.com/@kingmediaroofllc/video/7610498220418010381,"75% Disapproval Among Black Americans – New Poll Sparks Debate A new poll shows 75% of Black Americans disapprove of President Trump’s job performance, while 15% approve. The numbers are clear. The political debate continues. 📊 Data matters. Narratives matter. The conversation is far from over. — King Media Roof LLC #BreakingNews #USPolitics #TrumpApproval #PoliticalDebate #PollingData ",2026-02-24T18:21:01.000Z,3,,3,1,12,,"breakingnews, uspolitics, trumpapproval, politicaldebate, pollingdata",King media Roof Llc,141,False,US,debate polls,generic_only,,description,NO,Optional! Full recipe at Receptfavoriter.se
7618459802762530066,https://www.tiktok.com/@the.tiser/video/7618459802762530066,"""Say sorry"": SA Liberal Leader Ashton Hurn has challenged the Premier for his failure to fix ramping in their last debate before polling day on Saturday. Read more 👉 at @thetiser link in bio Video: Sky News",2026-03-18T05:15:01.000Z,1137,28,40,88,48700,26,,The Advertiser,459500,True,AU,debate polls,generic_only,,description,UNKNOWN,"When was the last time you did a press conference to release the ramping stats in SA, which are twice as bad the last time of the last election when you promised to South Australians that you'd fix it? You haven't said I'm sorry. I have. Say it now. I've been happy to address this question. I've been very candid about the fact that despite all the government's investments and effort that we've made in the public hospital system, we have not been able to achieve the results that we want in ramping. You haven't given up on it though? Absolutely not."
7585681317480697143,https://www.tiktok.com/@599.to.damnshesfine/video/7585681317480697143,Is it a cart or a carriage ?! #cart #carriage #debate #grocery #poll ,2025-12-19T21:18:15.000Z,371,,7,184,9177,39,"cart, carriage, debate, grocery, poll",599.to.damnshesfine,366600,False,US,debate polls,generic_only,,"description, hashtags",NO,
7115139839355342086,https://www.tiktok.com/@jefferystraker/video/7115139839355342086,"Help solve the debate: is the best butter tart one that contains raisins, or no raisins? Vote in the poll ☑️ #buttertarts  #dessert #pastry #tart #debate #poll #canada #ohcanada #desserttiktok #canadian #raisin",2022-06-30T20:56:33.000Z,160,6,1,134,3005,29,"buttertarts, dessert, pastry, tart, debate, poll, canada, ohcanada, desserttiktok, canadian, raisin",Jeffery Straker,7681,False,CA,debate polls,generic_only,,"description, hashtags",NO,
7616659281143811350,https://www.tiktok.com/@world_fetch/video/7616659281143811350,"Do you support Iran becoming a nuclear state? 👉 YES 👉 NO 👉 ❌ This topic has sparked global debate, with supporters calling it a matter of national sovereignty while critics warn it could increase regional tensions. 💬 Share your opinion in the comments. Disclaimer: This poll is for public discussion and awareness only and does not promote nuclear proliferation. #worldfetch #Iran #NuclearDebate #GlobalPolitics #PublicOpinion  🌍⚠️",2026-03-13T08:48:15.000Z,14,,0,2,303,,"worldfetch, iran, nucleardebate, globalpolitics, publicopinion",WORLD FETCH,5049,False,PK,debate polls,generic_only,,description,NO,رايح يا آخر نبضة بقربي رايح يا راحة بالحسين باتورك الخطوة مني يا بدربي اركض وتعذر بالتكفين بعدك والنحير لو ادى نسير ما ترحم يابو فاضل ترى النظر الأخير ياديرت محنة والباقي منهنة يا اول اسم من فتحه تحتون عنه يا باسل حتشب يناكش نشتاكشتاك
6977453286030904581,https://www.tiktok.com/@notpreeti/video/6977453286030904581,new dress debate of 2021?? #whatcoloristhedress #whatcolor #thedress #whatcolorwasit #debate #JuntosImparables #FordMaverick #BombPopAwards #poll,2021-06-24T20:02:22.000Z,237,3,4,16,3069,21,"whatcoloristhedress, whatcolor, thedress, whatcolorwasit, debate, juntosimparables, fordmaverick, bombpopawards, poll",Preeti,350200,False,US,debate polls,generic_only,,"description, hashtags",NO,
7604478894971964680,https://www.tiktok.com/@globalnewsdijital/video/7604478894971964680,"According to a new poll, Donald Trump is the worst president in history. What do you think ? A. Yes B. No #BreakingPoll #USPolitics #DonaldTrump #PublicOpinion #politicaldebate ",2026-02-08T13:02:01.000Z,2,,0,2,499,,"breakingpoll, uspolitics, donaldtrump, publicopinion, politicaldebate",GlobalNewsDigital,2091,False,TR,debate polls,generic_only,,description,YES,
7627551919287897366,https://www.tiktok.com/@ai.com.usa/video/7627551919287897366,"Public opinion in the United States remains deeply divided over Donald Trump, with ongoing debates about accountability and leadership. Polls and discussions continue to reflect a sharp split across political lines, as Americans weigh legal issues, policy decisions, and the broader impact on the country’s future. #USPolitics #PublicOpinion #America #fblifestyles ",2026-04-11T17:17:07.000Z,4,,0,1,260,,"uspolitics, publicopinion, america, fblifestyles",AI,3451,False,GB,debate polls,generic_only,,description,NO,
7531185120796036383,https://www.tiktok.com/@showmelivemusic83/video/7531185120796036383,"I unintentionally started a debate with my post a few days ago, so let’s settle it!  Who does “Jersey Giant” better?  @Tyler Childers or @Evan Honer #tylerchilders #evanhoner #jerseygiant #poll #music #folk #americana #country #fyp #fypシ #foryou #foryoupage #foryourpage ",2025-07-26T00:44:52.000Z,5229,35,183,162,113400,66,"tylerchilders, evanhoner, jerseygiant, poll, music, folk, americana, country, fyp, fypシ, foryou, foryoupage, foryourpage",Show-Me Live Music,25000,False,US,debate polls,generic_only,,"description, hashtags",NO,
7396810957701352734,https://www.tiktok.com/@political_pulse/video/7396810957701352734,Follow for next weeks poll! #kamalaharris #trump #president #biden #🇺🇸 #polls #debate #democrats #republican ,2024-07-28T22:04:34.000Z,15,1,2,3,1498,,"kamalaharris, trump, president, biden, 🇺🇸, polls, debate, democrats, republican",Political Pulse,228,False,US,debate polls,generic_only,,"description, hashtags",NO,"It's� ime, it's me, it's me, it's me it it it it it it it it it it it it it it"
7584489535036296503,https://www.tiktok.com/@kizo.kicks/video/7584489535036296503,Settle this debate for us #shoes #poll #kizo #sneakerhead ,2025-12-16T16:13:58.000Z,2622,30,137,269,38400,27,"shoes, poll, kizo, sneakerhead",Kizo Kicks,65800,False,US,debate polls,generic_only,,"description, hashtags",NO,
7387470553608637728,https://www.tiktok.com/@nflhighlights117/video/7387470553608637728,See new CNN poll results after Biden-Trump debate #biden #usa #news #new #foryou ,2024-07-03T17:58:54.000Z,69,2,3,20,1588,619,"biden, usa, news, new, foryou",NFL Highlights,13000,False,US,debate polls,source,CNN poll,description,YES,
7560777762273856782,https://www.tiktok.com/@debat.plus/video/7560777762273856782,"“Ku ishte gabimi i EXIT POLL në Mitrovicë?”, “A je koordinu me Baton Haxhiun?” – sqarohet Valon Feka i UBO CONSULTING",2025-10-13T18:39:51.000Z,1328,136,259,307,136000,359,,Debat Plus,72300,False,XK,debate polls,generic_only,,description,NO,
7623324990514973969,https://www.tiktok.com/@mouse_afrika/video/7623324990514973969,"Disclaimer: This video presents results from randomly conducted live polls and is intended for entertainment, informational, and general demographic research purposes only.These polls are not based on scientific sampling methods and do not represent a comprehensive or statistically valid measure of public opinion. The sample size, selection process, and responses may be limited, biased, or inconsistent. As such, the figures and outcomes shown may not accurately reflect the true views, preferences, or voting intentions of the broader population. This content should not be used to determine, predict, or  influence the perceived popularity, performance, or electoral chances of any candidate or political group. Viewer discretion is advised when interpreting the results, and they should be considered as informal,  illustrative data rather than definitive or authoritative findings. ",2026-03-31T07:55:24.000Z,3588,117,146,195,111100,105,,MOUSE AFRIKA,48200,False,KE,debate polls,generic_only,,description,NO,Banyi Ndeka Ndeka bunga Kuntali Kufu Kufu Kufu Kufu
7465023785108786478,https://www.tiktok.com/@chipsperformance/video/7465023785108786478,"Poll time! ⚾🔥 The debate is on: Would you rather hit a walk-off or throw a no-hitter?  These players in the video have experienced both moments—some have smashed a game-winning bomb, while others have silenced the opposition with a no-no. Now it’s YOUR turn to choose: Which epic moment would you rather own? Drop your vote below! ⬇️ #baseball #baseballlife #homerun #baseballtiktoks #athlete #fyp #baseballplayer #hitting #baseballseason #highschoolbaseball #pitching ",2025-01-28T17:45:52.000Z,303,5,10,2,5456,52,"baseball, baseballlife, homerun, baseballtiktoks, athlete, fyp, baseballplayer, hitting, baseballseason, highschoolbaseball, pitching",CHIPSPerformance,193600,False,US,debate polls,generic_only,,description,NO,
7521839464629538103,https://www.tiktok.com/@proamericanewsdaily/video/7521839464629538103,“His poll numbers crashed” Best moments from the 2016 debates 😂😂 #trump #fyp ,2025-06-30T20:19:02.000Z,19700,507,1753,223,298400,131,"trump, fyp",Pro-America News 🇺🇸,66600,False,US,debate polls,generic_only,,description,YES,
7321661265502326022,https://www.tiktok.com/@cipuntangchannel/video/7321661265502326022,Polling debat ketiga capres 2024,2024-01-08T09:45:09.000Z,18,5,2,0,1206,60,,Abdul Kholiq,2864,False,ID,debate polls,generic_only,,description,NO,ត្នួត់ងស្រាងអុំម្រៅង្រាងអ្រេអៀ្ម្រើកាច្វីង្រៅនិនៅកាច្រាងអ្រាកាច្រេអៀ្រៅាងាចីកស្រាងអុំរៅក្រៅដើណឹង�
7067679716496690478,https://www.tiktok.com/@treyg9/video/7067679716496690478,Is there a third option..? @kkgons #married #debate #husbandwife #fyp #poll #mexicanfood #foodie #hungry #pov #couplethings #marriedlife #whosright,2022-02-22T23:26:59.000Z,147,4,2,38,7435,14,"married, debate, husbandwife, fyp, poll, mexicanfood, foodie, hungry, pov, couplethings, marriedlife, whosright",Trey,187900,False,US,debate polls,generic_only,,"description, hashtags",NO,"Alright guys, what is the most useless item on a Mexican restaurant menu KK says it's bean tacos for sure I say cheese quesadillas. I want to hear what you guys have to say about that and why cheese quesadillas is right"
7626115108913089800,https://www.tiktok.com/@chrismartenson/video/7626115108913089800,"Poll Shows Big Discontent With Democrats and Both Parties: A new CNN poll finds 74% of voters say congressional Democrats don’t have the right priorities, and 55% of Democrats themselves agree they’re off track. At the same time, about one‑quarter of voters have a negative view of both major parties ahead of the midterms. Where do you stand — with the Republican Party’s agenda or with Democrats who even their own voters doubt? #PolicyDebate #2026War #BreakingNews ",2026-04-07T20:21:37.000Z,4,,0,0,176,,"policydebate, 2026war, breakingnews",Dr. Chris Martenson,1084,False,NG,debate polls,source,CNN poll,description,YES,
7541535849914125598,https://www.tiktok.com/@abeymomma/video/7541535849914125598,#debate #poll #fyp #bbqtiktok #pizza ,2025-08-22T22:10:57.000Z,916,8,36,138,93200,7,"debate, poll, fyp, bbqtiktok, pizza",Joshlyn Galarneau,5457,False,US,debate polls,generic_only,,"description, hashtags",NO,"TURNED THE WHOLE HOUSE INTO A BOOTH, WE IN KITCHEN UH, LET HER COOK, BIG LO COMES TO FRY AND SHIT"
7569289760305335574,https://www.tiktok.com/@pollingtiktok/video/7569289760305335574,what's your thoughts let us know in the comments  #questiontime #poll #jointhedebate #fyp #freedom ,2025-11-05T17:10:11.000Z,2,,0,2,276,10,"questiontime, poll, jointhedebate, fyp, freedom",Polling Tiktok,649,False,GB,debate polls,generic_only,,"description, hashtags",NO,
7618203538560158990,https://www.tiktok.com/@wcbmam680/video/7618203538560158990,📊 POLL QUESTION | Brought to you by RENOVATION REAL ESTATE ❓Should the US acquire Cuba? 👉 Vote now (link in bio) 💬 Tell us WHY in the comments #Poll #Debate #wcbm,2026-03-17T12:41:36.000Z,5,,0,4,302,,"poll, debate, wcbm",WCBM News-Talk Radio,1151,False,US,debate polls,generic_only,,"description, hashtags",NO,
7446137936690695466,https://www.tiktok.com/@christieandgaby/video/7446137936690695466,there is only one right answer. #thisorthat #icecream #wlw #wlwcouple #couplestiktok #debate #coupleschallenge #poll #virgo #leo #iykykyk ,2024-12-08T20:18:13.000Z,403,7,17,55,14600,61,"thisorthat, icecream, wlw, wlwcouple, couplestiktok, debate, coupleschallenge, poll, virgo, leo, iykykyk",ChristieandGaby,89900,False,US,debate polls,generic_only,,"description, hashtags",NO,
7476914156625743150,https://www.tiktok.com/@jay_not_tahmi/video/7476914156625743150,#greenscreen taking a poll. Let’s settle this debate for good #FYP #foryou #overorunder #overunder #toiletpaper #debate #settlethisdebate #takethepoll ,2025-03-01T18:46:12.000Z,38,18,4,76,1266,63,"greenscreen, fyp, foryou, overorunder, overunder, toiletpaper, debate, settlethisdebate, takethepoll",Jay,46600,False,US,debate polls,generic_only,,description,UNKNOWN,
6967451535714307334,https://www.tiktok.com/@mozzar.ella_/video/6967451535714307334,Pls I need answers #rollercoastertiktok #debate #poll #mountolympus,2021-05-28T21:10:28.000Z,561,3,2,70,7716,39,"rollercoastertiktok, debate, poll, mountolympus",Ella 🎢,48500,False,US,debate polls,generic_only,,"description, hashtags",NO,
7542965168616049950,https://www.tiktok.com/@martyandnikki/video/7542965168616049950,This better be a quick W for Mom!  #martyandnikki #specialneedsparents #poll ,2025-08-26T18:37:44.000Z,464,1,7,227,5491,64,"martyandnikki, specialneedsparents, poll",Marty & Nikki,110100,False,US,debate polls,generic_only,,"description, hashtags",UNKNOWN,
6891366914073922821,https://www.tiktok.com/@2020electionresultpolls/video/6891366914073922821,US POLLS 2020!!!! #trump2020 #biden2020 #polotics #election #president #debates2020 #presidentialdebate,2020-11-04T20:23:55.000Z,12,,2,2,1340,39,"trump2020, biden2020, polotics, election, president, debates2020, presidentialdebate",user9145135755970,5,False,US,debate polls,generic_only,,description,NO,
6934409299951176965,https://www.tiktok.com/@polldebates/video/6934409299951176965,#tiktokpoll #poll #debate #gender,2021-02-28T20:09:50.000Z,46,,1,53,1052,59,"tiktokpoll, poll, debate, gender",POLL DEBATES,18,False,GB,debate polls,generic_only,,"description, hashtags",NO,
7616877736820362526,https://www.tiktok.com/@sandraortiz3413g7/video/7616877736820362526,"""Honest question: Do you think Donald Trump should remain president? This is just a respectful poll - we can agree to disagree. Please keep the comments civil.""#RespectfulDiscussion #OpenConversation #AgreeToDisagree #PublicOpinion #CivilDebate",2026-03-13T22:56:10.000Z,146,,5,472,3675,,"respectfuldiscussion, openconversation, agreetodisagree, publicopinion, civildebate",Sandra Ortiz3413❌GP7,11500,False,US,debate polls,generic_only,,description,NO,
7625985532954152210,https://www.tiktok.com/@avacadoumbrella/video/7625985532954152210,US Opinion on Iran War: Polls Reveal Divided Nation #joerogan #iran #usa ,2026-04-07T11:58:44.000Z,7,,2,2,844,76,"joerogan, iran, usa",Avocado umbrella,753,False,ID,debate polls,generic_only,,description,YES,
7348000266949496096,https://www.tiktok.com/@zoploapp/video/7348000266949496096,Would you rather? #wouldyourather #poll #polls #polloftheday #debate #uni #unilife ,2024-03-19T09:14:00.000Z,4,,0,1,823,53,"wouldyourather, poll, polls, polloftheday, debate, uni, unilife",Zoplo app,516,False,GB,debate polls,generic_only,,"description, hashtags",NO,"Would you rather have photographic memory or have the ability to erase memories? This one's hard. I am leaning towards photographic memory because there's so much you can do with that. Being able to erase memories I feel is dangerous territory. What if you erase a memory and then later down the line you're in a conversation with someone or something's happening and you need that memory? It's almost like time travel, like the dangers of time travel and changing something tiny in the past that will affect you greatly in the future. Like obviously it would be great to erase the memories of like the cringe moments in your life that took you up at night. But then again, those moments in your life make you who you are. So photographic memory definitely for me and clearly for 74% of people."
