post_id,url,description,create_time,digg_count,share_count,collect_count,comment_count,play_count,video_duration,hashtags,profile_username,profile_followers,is_verified,region,_search_keyword,_platforms,_match_source,_topic,_transcript,_relevance,_info_vs_trading
7429803816578501934,https://www.tiktok.com/@upcloseinsights_/video/7429803816578501934,Do you agree? #polymarket #2024election,2024-10-25T19:53:31.000Z,4,,0,1,404,10,"polymarket, 2024election",upcloseinsights_,25,False,US,polymarket 2024,polymarket,"description, hashtags",YES,"Have you checked out Polly Market lately? Well, I have, and the popular vote has Kamala Harris at 58% and Donald Trump at 42%. Do you agree with these numbers?",RELEVANT,INFORMATION
7431271476667419934,https://www.tiktok.com/@upcloseinsights_/video/7431271476667419934,I’m most intrigued with the election insights!! #polymarket #2024election,2024-10-29T18:49:02.000Z,2,,0,0,246,9,"polymarket, 2024election",upcloseinsights_,25,False,US,polymarket 2024,polymarket,"description, hashtags",YES,This app has been all over the news. It's in the New York Times and even Forbes. It had me so interested and now I can't get off of it. Have you checked it out yet?,RELEVANT,INFORMATION
7433935645719973153,https://www.tiktok.com/@lnformation_hub/video/7433935645719973153,Polymarket Election Forecast: Trump Leads Harris in 2024 Projections 🔴🔵 #Election2024 #PolymarketForecast #TrumpVsHarris #ElectionProjections #USPresidentialRace #SwingStates #RedBlueDivide #PoliticalForecast #Polls2024 #Trump2024 #Harris2024 #ElectionMap #PoliticalInsights #VoterTrends,2024-11-05T23:07:13.000Z,19,10,1,1,1537,8,,lnformation Hub,171,False,DE,polymarket 2024,polymarket,description,YES,.,RELEVANT,INFORMATION
7428708479759617323,https://www.tiktok.com/@worldupdatez/video/7428708479759617323,Go to Polymarket for more! #election #currentevents #polymarket ,2024-10-22T21:03:01.000Z,126,2,3,1,2203,19,"election, currentevents, polymarket",World Updates 🌎,275,False,US,polymarket 2024,polymarket,"description, hashtags, transcript",YES,"There's this new app in the App Store called Polymarket, and it is absolutely blowing up right now. Basically what it is is that it's a place where people can go to get up-to-date, real-time information about current events, like elections right here. Now see, if I click on who the presidential election winner is gonna be right up here, it gets up-to-date, real-time information, and they have comments from other people as well. Go check it out at Polymarket on the App Store.",RELEVANT,INFORMATION
7574268372850887967,https://www.tiktok.com/@jacksongosnell/video/7574268372850887967,PolyMarket is giving you early insight into the 2028 presidential race.,2025-11-19T03:09:48.000Z,7548,1296,2078,4,161500,50,,Jackson Gosnell,178800,True,US,polymarket north carolina senate,polymarket,description,YES,"2028 might feel far away, but the presidential race is already moving, and with Polly Market's presidential election winner 2028 market, it gives us insight into where things currently stand. Forget those polls or pundits, this is real-time information in action. Right now, JD Vance is leading, but look at this, Newsom is gaining traction as well, and some other names are on the list too. What's really interesting is how quickly things can change. Every major news story, political headline, and moves these politicians make are affecting the odds. That's what makes Polly Market a much faster meter of momentum than traditional polling. Do you want to see what the crowd really thinks? Check out the 2028 presidential market on Polly Market yourself and see who's rising, who's falling, and what surprises are brewing. It's a smarter way to follow the race. No spin, just crowd-driven prediction.",RELEVANT,INFORMATION
7606003672169991454,https://www.tiktok.com/@davidpakmanshow/video/7606003672169991454,"Millions are being traded on whether Trump makes it to January 2029. These markets are not truth machines, but the bigger story is the instability: once institutions plan for disruption, the environment becomes more volatile.",2026-02-12T15:39:04.000Z,618,26,23,17,7309,401,,David Pakman,1300000,True,US,prediction markets election,kalshi,transcript,YES,"Prediction markets are now openly pricing the possibility that Trump leaves office early. This is not like some fringe way. This is real money. Millions of dollars being traded about this. I wanna slow down. Let's look at what this means, because I think some people might. Might overreact or also dismiss this entirely. I think both reactions are wrong. Now, platforms like Kalshi have contracts where people can bet on whether Trump makes it to January of 2029 or doesn't even make it to 2028 or whatever. And these are legal prediction markets. This is people saying, I'm in a. I'm willing to put my money behind this. There are many opinions about whether these betting markets are good for society or an issue for problem gamblers. I'm not ignoring that stuff. But we have data about where people are on this particular issue that I think is really interesting. Now, recent trading puts the odds of Trump leaving office early roughly in these ranges. 19% believe that Trump will not even make it to 2027. One out of five believe Trump won't make it through the to the end of the year. 36% believe Trump won't make it to the end of 2027. In other words, by 2028, before January 1, 2028, Trump will be out. And then 45%, nearly half of the money being wagered, believes Trump will not make it in office until the day he is scheduled to leave, which is January 20th of 2029. Now, Uh, let's talk about the significance of this in plain English. The markets believe there is a non trivial chance Trump does not finish his presidency. That is not typical. Historically, sitting presidents usually do finish their presidencies, and they have very low early departure odds unless there's a major scandal or some clear health crisis. Now, very important point. Prediction markets are not predictions of truth. They are predictions of what the people betting believe will happen. They are sentiment plus risk pricing. They can be wrong, they are often wrong, but they're also not random. They're not disconnected from the reality on the ground. When you see millions of dollars moving, it usually reflects a real situation. And the uncertainty about Trump's ability to finish his term right now is different for different groups? Because so far I've mentioned nothing about why Trump wouldn't finish his term. Is it because of a health problem or is it because of a political problem? Now some people are betting Trump won't finish his term for political reasons. They think about impeachment scenarios, they think about election losses changing the congressional math, and then maybe the numbers would be there, or maybe there's a legal or a constitutional crisis. So institutional conflict. For other people, the reason they are betting on Trump not finishing his term is health related. Age stress, his health situation, the actuarial reality of the oldest president ever, questions about cognitive durability, physical durability. So there isn't Just one story driving these bets. It's the political risk traders and the health risk traders, and then the volatility people who are like, I don't know, the odds are interesting. I'm gonna take a shot at this. I do not believe, for all the possibilities, I do not believe anything short of death or true medical incapacity will remove Donald Trump from office. If you think about the political scenarios, there are not the votes to remove him via impeachment and Senate conviction. Even if Democrats take the house and impeach him, there are not going to be the votes to take him down with a conviction in the Senate. Even if Republicans lose the Senate, which we are talking about as a possibility, there are still not going to be the two thirds of the Senate vote required to actually convict Donald Trump. I don't think you're gonna see Republicans come over, so I don't think that the math is there on that one. Number two, constitutionally, I don't believe there is any path to a 25th amendment removal of Trump without overwhelming bipartisan buy in. And there is zero sign that Trump's Cabinet in any way would be willing to remove Trump via the 25th amendment. Third, and this is sort of like psychological and behavioral. People with strong narcissistic, ego, maniacal traits like Trump are not going to voluntarily give up power. So if we acknowledge, well, impeachments not going to work, 25th amendments not going To happen. Maybe Trump will decide this is becoming an embarrassment. I'm going to resign. People like Trump don't resign out of embarrassment. They don't resign out of pressure. It's just not how it works. So when I look at the leaving office early scenarios, I only am thinking about death. Trump dies and is no longer in office, severe medical incapacity or something unprecedented, something that's just never happened or occurred to us before, that removes him from office. Right now, what the markets are saying is this presidency has way more early exit risk than a normal presidency. And you can see that it spiked recently and the numbers continue to go up. Um, the bigger story, if we zoom out politically, is that this is about the instability that it causes. You know, Trump's leaving early or he's not, or the 25th amendments imminent. The real story here is that global and domestic actors are now modeling a scenario where the American presidency destabilizes in the middle of a presidential term. If you look at history, once institutions start planning for instability, the political environment itself becomes more unstable. And that's the feedback loop we're talking about. The odds of, of. Of climbing, that more and more people believe this is a possibility, generate headlines and behaviour and political momentum. But these are stunning numbers. I don't think I've ever seen numbers like these. We also arguably didn't have this level of position precision before. Um. And Now we have it, and this is a very interesting development. Let me know what you think. Do you believe one or another scenario is more likely? Is death or incapacity more or less likely than a political or constitutional scandal to take Trump down? And in general, do you think it's likely? Leave a comment. Send me an email info at davidpacman com.",RELEVANT,INFORMATION
7618805888710692117,https://www.tiktok.com/@neekostalk/video/7618805888710692117,"Élections US 2024 : les médias annoncent un 50/50, mais le marché de prédiction parie sur Trump. Qui avait raison ? #Politique #USA #Elections #Trump #Polymarket",2026-03-19T03:38:00.000Z,13,,2,1,294,46,"politique, usa, elections, trump, polymarket",neekos talk,4013,False,TH,prediction markets election,polymarket,"description, hashtags, transcript",YES,"November 2024, the US presidential elections. The news channels go around in circles, the experts take over the platforms, the institutes publish their latest polls. The speech is simple, very tight elections, 50-50. Impossible to read, impossible to decide. But on PolyMarket, the atmosphere is different. Traders are starting to buy the leads massively on a victory for Donald Trump. The probabilities go up, 55%, 60%, 65%, then 70%. On the one hand, the media says, too tight. On the other hand, the market says, no, there is a favorite. And when the results fall, PolyMarket had just, not perfectly, not magically, but better, better than many comments, better than many polls, better than any industry supposed to measure opinion.",RELEVANT,INFORMATION
7615383993793432862,https://www.tiktok.com/@richhabitspodcast/video/7615383993793432862,"Prediction markets can be a powerful tool for investors. They aggregate real money bets on future outcomes, giving you a real-time view of what the market actually believes will happen. Smart investors don’t just follow opinions — they follow probabilities. 📊 #richhabits #investing #financialfreedom ",2026-03-09T22:19:36.000Z,21,2,3,1,632,73,"richhabits, investing, financialfreedom",Rich Habits Podcast,3457,False,US,prediction market odds,polymarket,transcript,YES,"prediction markets like Polymarket and Calshi show you real probabilities backed by real dollar bills. This is the signal. This is not noise. This is not headlines. These are not tweets. It's not your uncle's opinion at the Thanksgiving dinner. If you want to know what's likely to happen, whether the Fed's going to cut interest rates, if we're going to have a recession, if SpaceX is going to IPO it at whatever trillion dollar valuation, check the prediction markets first. It will take 30 seconds. These markets are more accurate than polls and pundits because the people participating actually have skin in the game. Real money filters out the noise, the bias, and the spin. The 2024 election proved this on a massive scale. Polls tell you what people say. Markets tell you what people believe. So start paying attention to the gap in those two things. You now have access to the same kind of probabilistic thinking that hedge funds use to manage billions of dollars for free and right in your hand. Use prediction market odds to stress test your investment assumptions. If you think rate cuts are a sure thing, check the market. If you think a recession is inevitable, check the market. Position your portfolio based on probabilities, not emotions or headlines.",RELEVANT,TRADING
7603922136826252574,https://www.tiktok.com/@ritzamster/video/7603922136826252574,Prediction Markets aren’t gambling. There’s a big difference between how they are fundamentaly structured. Comment your opinion! #kalshi #polymarket #markets ,2026-02-07T01:01:50.000Z,608,55,83,63,27900,56,"kalshi, polymarket, markets",Ritz | Prediction Analytics,804,False,US,prediction market odds,"kalshi, polymarket","description, hashtags",YES,"Prediction markets aren't gambling, and here's why. When I bet on sportsbooks like DraftKing and FanDuel, I'm betting against the house. They set the odds, they take the other side, and they charge a VIG or fee on every trade. Prediction markets are very different. When I buy a $0.65 contract, the next Fed rate will have a 25 basis points cut. I'm not buying it from Cauchy. I'm buying it from another trader who thinks the outcome of that will be no. Cauchy's just like the New York Stock Exchange. They're just buying a buyer with a seller and executing that contract for us. This is the same reason Cauchy is CFTC regulated as a derivatives exchange. It's honestly pretty similar to when CME traders go and buy oil or corn futures. They're just both derivative markets. Instead of corn, you're just trading Fed rate cuts. Both are peer-to-peer, both are observable outcomes, and both are derivative markets. There's no bookie taking a VIG, just traders on opposite sides of the contract.",RELEVANT,INFORMATION
7433793336508452104,https://www.tiktok.com/@pegazeus8/video/7433793336508452104,🇺🇸TRUMP LEADS IN KALSHI ODDS FOR PRESIDENTIAL ELECTION Trump: 59% Kamala: 41% Kalshi’s latest prediction shows Trump with a significant 18-point lead over Kamala in the race. Stay tuned for updates as Election Day progresses! Source: Kalshi #trump2024 #elonmusk ,2024-11-05T13:54:51.000Z,67,1,2,4,5260,,"trump2024, elonmusk",PegaZeus,15400,False,PH,who will win election odds,kalshi,description,YES,"In my search for freedom and peace of mind I've left the memories behind I wanna start a new life But it seems to be rather absurd When I know the truth Is that I always think of you Someday, someway Together we will be, baby I'll take it and you take the time Please wait for our fate Cause nobody owns us, baby We can shake it, we can shake it wrong Try to throw the picture out of my mind I try to leave the memories behind Here by the ocean Waves carry voices from you Do you know the truth? I'm thinking of you too Someday, someway Together we will be, baby I'll take it and you take the time Please wait for our fate Cause nobody owns us, baby We can shake it, we can shake it wrong The love we had together Just fades away in time And now you've got your own world And it kills my mind The passion that you planted In the middle of my heart It's a passion that will never stop Someday, someway Together we will be, baby I'll take it and you take the time Please wait for our fate Cause nobody owns us, baby We can shake it, we can shake it wrong Someday, someway Together we will be, baby I'll take it and you take the time Please wait for our fate Cause nobody owns us, baby We can shake it, we can shake it wrong",RELEVANT,INFORMATION
7429805784071998750,https://www.tiktok.com/@shopwithchris06/video/7429805784071998750,Wooof this is gonna be a close one #trump #harris #election #greenscreen ,2024-10-25T20:01:21.000Z,9742,819,481,407,432000,20,"trump, harris, election, greenscreen",Pol and Pop with Chris,9845,False,US,who will win election odds,polymarket,transcript,YES,The election is literally 10 days away. Here's where we're at. And you can see based on the polymarket predictions that Trump is up 65% up to Harris is 34.5% with many of the swing states going blue. Now you can also see the balance of power predictions. Now this is great news for some people and then bad news for some others.,RELEVANT,INFORMATION
7560011607879830814,https://www.tiktok.com/@mrdividend_/video/7560011607879830814,Get rich in 2025 with polymarket  #businessnews  #finance #,2025-10-11T17:06:18.000Z,12,,0,1,410,71,"businessnews, finance",Dividends,336,False,US,polymarket election night,polymarket,"description, transcript",YES,"PolyMarket, Kaoshi, and all these betting sites need insider trading. Now let me explain. Take this guy right here for example. Yuri made over 300 grand, as well as probably his family and friends, on a bet that there would be a Super Bowl streaker. Obviously he knew there would be a streaker because he was the streaker. Now that you see how trader inside information works, let me explain why PolyMarket and these betting sites need it. Now take this for example. This is a bet regarding the election, something a lot more serious than the Super Bowl. Okay whatever, it was just a bet on the election, what's so special about it? What's special is that the data was a lot more accurate than other big names like Bloomberg. Accurate data like that means big numbers like this. But accurate data doesn't come unless there's insiders. And insiders won't come unless it's legal. Boom. There you go. PolyMarket allows legal insider information. They obviously don't say that anywhere, but who's stopping the insiders from not making this money? Maybe themselves from being too loud and yapping about it, but that's it.",RELEVANT,TRADING
7437177261469568302,https://www.tiktok.com/@dailymail/video/7437177261469568302,"The FBI raided the home of Polymarket’s 26-year-old CEO and seized his electronics after the election-betting platform successfully forecasted Donald Trump's win, according to the New York Post. An insider blasted the seizure as 'grand political theater at its worst.' 'They could have asked his lawyer for any of these things. Instead, they staged a so-called raid so they could leak it to the media and use it for obvious political reasons,' the source said. Shayne Coplan was reportedly neither arrested nor given a reason for the raid of his Soho home in New York, but it is believed to be linked to his accurate predictions, which outsmarted traditional polls. Coplan posted on X after the results were announced: 'Make no mistake, Polymarket single-handedly called the election before anything else. The global truth machine is here, powered by the people.' #election2024 #betting #newyork #trump #news #polymarket ",2024-11-14T16:46:14.000Z,84500,2272,2895,1728,2400000,9,"election2024, newyork, trump, news, polymarket",Daily Mail,26100000,True,GB,polymarket election night,polymarket,"description, hashtags",YES,Thanks for watching!,RELEVANT,INFORMATION
7428856605992570117,https://www.tiktok.com/@monica_anderson61/video/7428856605992570117,"Polymarket is scanning for US users as election odds skew toward Trump: Report Donald Trump now has 63.7% odds on Polymarket to win the US presidential election, but voter polls suggest otherwise.#everyone ",2024-10-23T06:38:01.000Z,7,,1,1,552,,everyone,user97560354566,699,False,NG,polymarket election night,polymarket,description,YES,"My message is that things have to change, and they have to change right now. It is time to show the whole world that America is back, bigger and better and stronger than ever before. The more people tell you it's not possible, that it can't be done, and the more you should be absolutely determined to prove them wrong. Treat the word impossible as nothing more than motivation. Never stop fighting for what you believe in and for the people who care about you. Carry yourself with dignity and pride. Demand the best from yourself. The more that a broken system tells you that you're wrong, the more certain you should be that you must keep pushing ahead.",RELEVANT,INFORMATION
7437129887829216555,https://www.tiktok.com/@ken_113098/video/7437129887829216555,#duet with @Matt #polymarket ,2024-11-14T13:42:26.000Z,19,3,1,2,328,21,"duet, polymarket","ken ""big redd"" scott",4471,False,US,polymarket election night,polymarket,"description, hashtags, transcript",YES,"The FBI seized the PolyMarket CEO's phone and electronics early this morning, about a week after the election betting platform predicted President-elect Donald Trump's win. The 26-year-old CEO was woken up at his home by U.S. law enforcement officers who demanded his phone and electronics, according to a source for The New York Post. A reason was not provided for the incident.",RELEVANT,INFORMATION
7437267394776681774,https://www.tiktok.com/@pdsbiz/video/7437267394776681774,Polymarket CEO Arrested in Election Betting Scandal #Polymarket #CryptoStocks #Business,2024-11-14T22:35:59.000Z,879,27,72,14,14100,57,"polymarket, cryptostocks, business",PDS Business,82200,True,US,polymarket election night,polymarket,"description, hashtags, transcript",YES,"Is it political retribution or an investigation into a violated agreement? That is a very public debate we're seeing play out right now because early yesterday morning, the FBI raided the home of Shane Copland, the founder and CEO of Polymarket. Which for those who don't know, Polymarket is the world's largest prediction market where you can make bets on future events using crypto. And in fact, and very notably, Polymarket exploded in popularity during the election. Because it placed Trump's odds of winning far and above Harris's, despite the polls having them neck and neck at the time, people were betting on the election. But despite the American election getting Polymarket so much damn attention, technically Americans aren't allowed to use the site. Because you see, back in 2022, Polymarket made an agreement with the Commodity Futures Trading Commission saying that they would prevent any US-based trader from making any transactions on their platform. And that agreement only came after they paid $1.4 million to settle charges saying that they had failed to register with the commission. But then with that, Bloomberg says that's exactly what landed them in hot water again, reporting that they are under investigation by the Justice Department for accepting trades from US-based users. But follow to stay in the loop.",RELEVANT,INFORMATION
7566773978405096735,https://www.tiktok.com/@yankeenews.1776/video/7566773978405096735,"The crowd thinks theres a 88.9% chance that Mamdani win, I saw this on Polymarket and had to show!                https://polymarket.com/event/new-york-city-mayoral-election ",2025-10-29T22:27:52.000Z,82,11,4,17,1323,66,,Nathan Remillard,9821,False,US,polymarket election night,polymarket,"description, transcript",YES,"It looks like Mamdani is going to win the New York mayor election. It shows right here, PolyMarket, he's at 88%, which should scare people, especially the people of New York City. He's anti-police, he's anti-school choice, he's anti-businesses, which is going to cause them to leave and make prices go up and make affordability not affordable whatsoever. And this should scare people because PolyMarket is very predictable, it has predicted previous elections. It's more accurate than these polling companies that you can't even trust because they're biased or even, for example, mainstream media that's absolutely biased, that myself alone, I mean, I think everyone doesn't trust the mainstream media anymore. I think it's disgusting that people are going to choose Mamdani, the people who are trading on him are choosing Mamdani over someone like Curtis Leewald, who would actually save New York City. And I guess it's just, it's honestly sad and scary to see the truth from this poll. And I guess I would just say the people of New York City need to strap themselves in because this is going to be a bumpy ride for them. But unfortunately, it's going to show a good truth here. It's going to show how socialism is going to be as destructive as we all know it is. And New York City is going to collapse because of Mamdani.",RELEVANT,INFORMATION
7462886114156694790,https://www.tiktok.com/@bigmitd/video/7462886114156694790,Donald Trump has his largest ever lead on Polymarket. Who do you think will win the election in 6 days? 👀 ,2025-01-22T23:29:47.000Z,70,,2,1,16200,,,bigmitd,6993,False,NG,polymarket election night,polymarket,description,YES,,RELEVANT,INFORMATION
7433938611587861806,https://www.tiktok.com/@alexanderelorenzo/video/7433938611587861806,"ELECTION DAY CRYPTO SHOCK With the 2024 presidential election around the corner, the stakes have never been higher for cryptocurrency. Depending on who takes office, we could see drastic changes in the crypto landscape, impacting everything from regulation to market stability. Whether you’re a seasoned investor or new to crypto, this election could shape your portfolio in ways you never expected. Get ready to see how the fate of crypto could be decided on Election Day.",2024-11-05T23:18:37.000Z,195,125,22,32,16500,80,,alexanderelorenzo,166300,False,US,polymarket election night,polymarket,transcript,YES,"Depending on who gets elected will decide the fate of cryptocurrency in the short term and the long term. So if we look at poly market, which is a prediction market where people can bet on the presidential election with real money, people are betting that Trump is going to win. We have these other polls that are coming out that looks pretty even Kamala Harris winning, but that doesn't make sense to me because of this. We have an assassination attempt. Just think about that for a second. Somebody tried to kill President Trump. And if you combine that with the debate with Joe Biden, which was like humiliation for Joe Biden, it was horrible, eligible for what I've been able to do with the, uh, with, with the COVID, excuse me, with, um, dealing with everything we have to do with, uh, look, if we finally beat Medicare, thank you, President Biden, Kamala Harris supported that this dude is so old. He can't even walk down certain staircases. Just think about all of this in context, right? I think it's very obvious that Trump is going to win this election. And there's a lot of like, kind of like finessing of the numbers in the background. And so personally I'm betting on Trump winning. And I think it's obvious.",RELEVANT,INFORMATION
7438114478757006634,https://www.tiktok.com/@meet.marco/video/7438114478757006634,Elon Musk On Polymarket Prophecy #elon #elonmusk #polymarket #prophecy #donaldtrump #election #fy #fyp #viralvideo #trending #foryou #viral #fbi #shaynecoplan ,2024-11-17T05:23:07.000Z,125,5,12,8,7771,5,"elon, elonmusk, polymarket, prophecy, donaldtrump, election, fy, fyp, viralvideo, trending, foryou, viral, fbi, shaynecoplan",Meet Marco,22100,False,US,polymarket live election,polymarket,"description, hashtags",YES,"We don't need the votes. I have so many votes. We don't need votes. I tell my people, I don't need any votes.",RELEVANT,INFORMATION
7574493232852110622,https://www.tiktok.com/@robsmithonline/video/7574493232852110622,When It Comes To Presidential Elections - Polls Get It WRONG: @Polymarket Gets It RIGHT! #polymarket #elections #presidentialelection #polls ,2025-11-19T17:42:43.000Z,483,10,21,10,8072,87,"polymarket, elections, presidentialelection, polls",Rob Smith,416500,True,US,polymarket live election,polymarket,"description, hashtags",YES,"Polls get it wrong all the time when it comes to who is on top when it comes to the presidential race. Right now, Polly Market has the odds that J.D. Vance will win the 2028 election by about 29 percent, which is huge. Obviously, Gavin Newsom is trailing. And there's even a chance, according to Polly Market, that Donald Trump could actually come in and win in 2028. But the reason that the markets are so important and the reason that Polly Market has proven itself is because, if you remember, in the last election season, before Donald Trump took it in 2024, Polly Market always had him ahead. If I'm not mistaken, that Polly Market always had the results that actually ended up being the truth, which is that Donald Trump became the 47th president of the United States. So if you look at Polly Market and look at the markets, the markets will tell you what is going on. It is not these stupid polls. It is not the cable news horse race. It is not all of this propaganda and mumbo-jumbo that comes from the cable news and the podcaster and the political commentary ecosystem. It comes from what the markets are actually saying. Right now, Polly Market and the markets have J.D. Vance as their top choice to become president in 2028. Like I said, it is the markets that are really deciding things nowadays, not the cable news pundits and not these silly polls.",RELEVANT,INFORMATION
7431991279182990638,https://www.tiktok.com/@stacymclean0/video/7431991279182990638,#Polymarket@Polymarket  live upfront information no partisan information trading and polling information #like #share #comment ,2024-10-31T17:21:58.000Z,49,34,2,10,670,175,"polymarket, like, share, comment",Stacy McLean,7979,False,US,polymarket live election,polymarket,"description, hashtags, transcript",YES,"Look, you can't have it that you pop it and they stopping. You can't have it that you pack it and they lacking. You can't have it that you great and they late. You happy and they crappy. Ain't got nothing to do with you now. That's a them problem. Okay, so here we have a map of what is going on with the election in real time. This is the poly market. You can download it. It's a app and you can find out what's going on right now. The popular vote is going to Harris. It looks like that she's at 60%, Trump is at 37%, but he's winning Georgia, Michigan, Nevada, Pennsylvania, and Wisconsin at this time. He is also leading in the polls at this moment. He is really reckoning some good, good numbers far as early vote is concerned. As you can see, the map is mostly red. There's some pink in there. So it's a few votes is off. And it also gives the trending markets. You can also go in and trade in on these markets as well. They've made it where you, it's very, very advanced. So you can trade in on here. They ask you different little questions and through the polls and whatnot, different questions they're asking. Will Kamara Harris support the tax on a realized gain? That's a big issue right there. And only 2% of the people are wondering about that. So yeah, this is cool. Recorded turnouts for 2024. I think it says it was like 24%. This is a very good app to try. It's called Polly Market and you get live information. Right now, the Republicans are leading far as the House, the Senate, and the presidency. We're at 45%. Yay, yay. Go Trump. That will be 54%. Go download the Polly app so you can get real-time information about the election. Bye.",RELEVANT,INFORMATION
7431600487528402206,https://www.tiktok.com/@emmyxtech/video/7431600487528402206,Election  betting used to be just as popular as horse betting 😳🐴 #kalshi #electionbetting #tech #history ,2024-10-30T16:05:35.000Z,598,11,66,31,18200,21,"kalshi, electionbetting, tech, history",Emma Steuer,71500,False,US,#kalshi election,kalshi,"description, hashtags",YES,"Election betting has been banned for a hundred years, but this company is bringing it back. Election betting used to be super popular in America, accurately predicting 14 out of 15 presidential races between 1884 and 1940. Cal State took the CFTC to court to grant approval for election trading, and they won. With Cal State, you can now invest in your predictions on political events. That matter? Literally any event. You're welcome.",RELEVANT,INFORMATION
7433835297873513774,https://www.tiktok.com/@cooler.cats4/video/7433835297873513774,Election day lock 🔑 #greenscreen #kalshi #election #trump #kamala @Kalshi Exchange ,2024-11-05T16:37:45.000Z,9,5,1,0,480,38,"greenscreen, kalshi, election, trump, kamala",coolercatss,29,False,US,#kalshi election,kalshi,"description, hashtags",YES,"Here's my favorite pick to make money on the election. Elon Musk nominated to the cabinet. I'm slamming the no on this one and, you know, you'll yield 28% on this. And when you think about it, a lot has to happen for this to occur. You know, first Trump has to win and then Elon Musk also needs to get nominated and approved to the cabinet. And we consider how busy Elon already is, you know, SpaceX, Tesla, I think it came out yesterday. He's a top 20 ranked player on Diablo 4. This is just not something that he has time for. And I just think this is a lock. I'm taking $28 on 100 bucks here every day of the week.",RELEVANT,TRADING
7560429578401893687,https://www.tiktok.com/@stocking_the_capitol/video/7560429578401893687,"Senator Sunday: Senator Dick Durbin from Illinois Sources: FEC, OpenSecrets, Quiver Quantitative, Kalshi #money #politics #kalshipartner ",2025-10-12T20:08:40.000Z,4894,78,151,72,47600,85,"money, politics, kalshipartner",Nico (Stocking the Capitol),237500,False,US,#kalshi election,kalshi,"description, hashtags",YES,"Is your senator a piece of s**t? Let's find out. Welcome to Senator Sunday. Today, we're going to be grading the financial integrity of Dick Durbin from Illinois, who has announced he will not be running for re-election in 2026. According to Cauchy's Prediction Market, the Democratic primary is a two-person race between Raja Krishnamoorthi from Illinois' 8th Congressional District, who took over $300,000 of corporate PAC money last cycle, but didn't trade any individual stock. And Julia Stratton, the current lieutenant governor of Illinois. I reached out to the Stratton campaign to get a commitment on whether they're going to be taking corporate PAC money or trading individual stocks while in office, but I have not gotten a response. But who will they be replacing? Well, Dick Durbin has been in office since 1997. Over the past six years, he's raised over $9 million, with 21% of those funds coming from PACs, 14% of those funds coming from small individual donations, and 36% of those funds coming from large individual donations. Moving to his personal finances, he does hold a small amount of individual stock, holding just $3,000 of Pfizer stock. Now, unlike most members of Congress, he's disclosed the exact amount of individual stocks that he holds. However, his financial disclosure was done by hand and it's quite extensive, so it's hard to get an exact net worth estimate. However, what I will say is it's in the range of several million dollars. Back to the campaign side, he has received a large chunk of corporate funds over the past six years, receiving over $450,000 of corporate PAC money from 105 different corporate PACs. Moving on to grading, while there's nothing too egregious here, there's also not one category that's really going to help out his score. Overall, Dick Durbin gets a D.",RELEVANT,INFORMATION
7572554229026442551,https://www.tiktok.com/@oddsonhistory_/video/7572554229026442551,"Kalshi is first legal prediction market in the US where you can trade and bet on the outcome of any event across broad categories. Mansour says the platform encourages voter participation, while also allowing Americans to make big bucks off of it, as political polls have become less trustworthy. Audio from: Motley Fool Money Podcast",2025-11-14T12:18:11.000Z,3,,0,0,197,55,,Odds on History,37,False,US,#kalshi election,kalshi,description,YES,"A few things that led us to the election. So the history of Calshi is we first spent three years upfront getting regulated by the federal government to get a license from the Commodity Futures Trading Commission to operate the first derivatives exchange that can list prediction markets legally in the U.S. Then we operated for a while. We wanted to list the election market, but our regulator believed that we should not list it and blocked us from listing it. We sued our regulator and took them to federal court over this election market, and we won that lawsuit a few weeks before the presidential election last year. Once we won that lawsuit, we legalized election markets and really a broad suite of prediction markets, event contracts, in the United States. And for reference, election markets have been illegal since the Great Depression, and so we've opened up the ability to trade on the election based on our lawsuit. Once we won that lawsuit, we have grown at an unprecedented rate.",RELEVANT,INFORMATION
7432057658859097390,https://www.tiktok.com/@thesketchreal/video/7432057658859097390,Putting the hammer down! (Twitch-thesketchreal) @Kalshi Exchange #trending #election2024 ,2024-10-31T21:39:33.000Z,18400,960,519,87,237400,30,"trending, election2024",Sketch,2700000,False,US,#kalshi election,kalshi,description,YES,"We just put 4,000 on him. 4,000 on Trump to win the president. Should we have a watch party for that then? I do not do politics. Okay, Chad. Trump or Kamala, what do you think though? Because if it hits, we win. Do we deploy all units? I'm going to put $5,000. And if you go to Kalishi, you can do this too. Who loves Kalishi? How many contracts? I say $4,000. Reveal. I love this one. 4,000 on Trump to win the president. You can rip these as well. Go to this website, Kalishi.com.",RELEVANT,TRADING
